node	tip1ID	tip2ID	Afrotropical	Oriental	Australian	Neotropical	Oceanian	Madagascan	Saharo_Arabian	Nearctic	Sino_Japanese	Palearctic
186 	 CAM101_Cryptotermes_havilandi 	 phi18_Cryptotermes_sp. 	 0.25 	 75.92 	 22.45 	 0.23 	 0.34 	 0.25 	 0.14 	 0.14 	 0.14 	 0.14
187 	 AUS110_Cryptotermes_sp. 	 phi18_Cryptotermes_sp. 	 0.40 	 33.94 	 57.03 	 1.69 	 4.59 	 1.01 	 0.33 	 0.34 	 0.33 	 0.33
188 	 phi64_Cryptotermes_sp. 	 phi94_Cryptotermes_sp. 	 0.00 	 99.99 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
189 	 CRYDRUDDLE_Cryptotermes_dudleyi 	 phi94_Cryptotermes_sp. 	 0.03 	 98.99 	 0.87 	 0.02 	 0.02 	 0.02 	 0.02 	 0.02 	 0.02 	 0.02
190 	 phi59_Cryptotermes_sp. 	 phi78_Cryptotermes_sp. 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
191 	 phi30_Cryptotermes_sp. 	 phi78_Cryptotermes_sp. 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
192 	 phi30_Cryptotermes_sp. 	 phi45_Cryptotermes_sp. 	 0.00 	 99.99 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
193 	 CRYDRUDDLE_Cryptotermes_dudleyi 	 phi45_Cryptotermes_sp. 	 0.01 	 99.80 	 0.14 	 0.01 	 0.01 	 0.01 	 0.01 	 0.01 	 0.01 	 0.01
194 	 CRYDRUDDLE_Cryptotermes_dudleyi 	 phi54_Cryptotermes_sp. 	 0.02 	 99.08 	 0.82 	 0.01 	 0.01 	 0.02 	 0.01 	 0.01 	 0.01 	 0.01
195 	 CRYDRUDDLE_Cryptotermes_dudleyi 	 KP026283_Cryptotermes_secundus 	 0.22 	 34.05 	 62.44 	 0.28 	 0.21 	 2.05 	 0.19 	 0.19 	 0.19 	 0.19
196 	 MAD15-1_Cryptotermes_sp. 	 MAD15-24_Cryptotermes_sp. 	 0.01 	 0.03 	 0.08 	 0.01 	 0.02 	 99.83 	 0.01 	 0.01 	 0.01 	 0.01
197 	 CRYDRUDDLE_Cryptotermes_dudleyi 	 MAD15-24_Cryptotermes_sp. 	 0.40 	 16.13 	 44.03 	 2.39 	 0.88 	 34.62 	 0.38 	 0.39 	 0.38 	 0.38
198 	 AUS110_Cryptotermes_sp. 	 MAD15-24_Cryptotermes_sp. 	 0.47 	 15.34 	 52.64 	 20.96 	 2.19 	 6.83 	 0.37 	 0.46 	 0.37 	 0.36
199 	 BA3121_Cryptotermes_cavifrons 	 FL01_Cryptotermes_cavifrons 	 0.02 	 0.02 	 0.03 	 99.14 	 0.02 	 0.02 	 0.02 	 0.71 	 0.02 	 0.02
